,id,user,commit,task,filePath,line,commonRule,time,clear,rule_list
7955,"""63769e415c40d015f43b57e0""",124,bbb917bacd36db05afeb12ba3906680927b0ec25,task-4,src/Clock.java,30,S109,1664531374000,1,"S109,S1481,S1155"
7956,"""63769e415c40d015f43b57e1""",124,bbb917bacd36db05afeb12ba3906680927b0ec25,task-4,src/Clock.java,64,S109,1664531374000,1,"S109,S1481,S1155"
7957,"""63769e415c40d015f43b57e2""",124,bbb917bacd36db05afeb12ba3906680927b0ec25,task-4,src/Clock.java,25,S109,1664531374000,1,"S109,S1481,S1155"
7958,"""63769e415c40d015f43b57e3""",124,bbb917bacd36db05afeb12ba3906680927b0ec25,task-4,src/Clock.java,72,S109,1664531374000,1,"S109,S1481,S1155"
7959,"""63769e415c40d015f43b57e4""",124,bbb917bacd36db05afeb12ba3906680927b0ec25,task-4,src/Clock.java,37,S109,1664531374000,1,"S109,S1481,S1155"
7960,"""63769e415c40d015f43b57e5""",124,bbb917bacd36db05afeb12ba3906680927b0ec25,task-4,src/Clock.java,44,S109,1664531374000,1,"S109,S1481,S1155"
7961,"""63769e415c40d015f43b57e6""",124,bbb917bacd36db05afeb12ba3906680927b0ec25,task-4,src/Clock.java,56,S109,1664531374000,1,"S109,S1481,S1155"
7962,"""63769e415c40d015f43b57e7""",124,bbb917bacd36db05afeb12ba3906680927b0ec25,task-4,src/Clock.java,20,S109,1664531374000,1,"S109,S1481,S1155"
7963,"""63769e435c40d015f43b57ed""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,44,S109,1664533965000,1,"S109,S1481,S1155"
7964,"""63769e435c40d015f43b57ee""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,37,S109,1664533965000,1,"S109,S1481,S1155"
7965,"""63769e435c40d015f43b57ef""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,72,S109,1664533965000,1,"S109,S1481,S1155"
7966,"""63769e435c40d015f43b57f0""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,25,S109,1664533965000,1,"S109,S1481,S1155"
7967,"""63769e435c40d015f43b57f1""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,30,S109,1664533965000,1,"S109,S1481,S1155"
7968,"""63769e435c40d015f43b57f2""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,64,S109,1664533965000,1,"S109,S1481,S1155"
7969,"""63769e435c40d015f43b57f3""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,86,S109,1664533965000,1,"S109,S1481,S1155"
7970,"""63769e435c40d015f43b57f4""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,20,S109,1664533965000,1,"S109,S1481,S1155"
7971,"""63769e435c40d015f43b57f5""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,88,S109,1664533965000,1,"S109,S1481,S1155"
7972,"""63769e435c40d015f43b57f6""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,56,S109,1664533965000,1,"S109,S1481,S1155"
7973,"""63769e435c40d015f43b57f7""",124,8099eec201967932db6bf82c4224edc4b90fdd2c,task-4,src/Clock.java,90,S109,1664533965000,1,"S109,S1481,S1155"
7974,"""63769e455c40d015f43b57fd""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,20,S109,1664534533000,1,"S109,S1481,S1155"
7975,"""63769e455c40d015f43b57fe""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,88,S109,1664534533000,1,"S109,S1481,S1155"
7976,"""63769e455c40d015f43b57ff""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,86,S109,1664534533000,1,"S109,S1481,S1155"
7977,"""63769e455c40d015f43b5800""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,25,S109,1664534533000,1,"S109,S1481,S1155"
7978,"""63769e455c40d015f43b5801""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,56,S109,1664534533000,1,"S109,S1481,S1155"
7979,"""63769e455c40d015f43b5802""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,90,S109,1664534533000,1,"S109,S1481,S1155"
7980,"""63769e455c40d015f43b5803""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,30,S109,1664534533000,1,"S109,S1481,S1155"
7981,"""63769e455c40d015f43b5804""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,64,S109,1664534533000,1,"S109,S1481,S1155"
7982,"""63769e455c40d015f43b5805""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,37,S109,1664534533000,1,"S109,S1481,S1155"
7983,"""63769e455c40d015f43b5806""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,72,S109,1664534533000,1,"S109,S1481,S1155"
7984,"""63769e455c40d015f43b5807""",124,a38eb563afdbf1b8b7728c6aec5acd26ba238bc7,task-4,src/Clock.java,44,S109,1664534533000,1,"S109,S1481,S1155"
7985,"""63769e485c40d015f43b580d""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,30,S109,1664534686000,1,"S109,S1481,S1155"
7986,"""63769e485c40d015f43b580e""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,64,S109,1664534686000,1,"S109,S1481,S1155"
7987,"""63769e485c40d015f43b580f""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,25,S109,1664534686000,1,"S109,S1481,S1155"
7988,"""63769e485c40d015f43b5810""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,37,S109,1664534686000,1,"S109,S1481,S1155"
7989,"""63769e485c40d015f43b5811""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,72,S109,1664534686000,1,"S109,S1481,S1155"
7990,"""63769e485c40d015f43b5812""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,44,S109,1664534686000,1,"S109,S1481,S1155"
7991,"""63769e485c40d015f43b5813""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,20,S109,1664534686000,1,"S109,S1481,S1155"
7992,"""63769e485c40d015f43b5814""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,56,S109,1664534686000,1,"S109,S1481,S1155"
7993,"""63769e485c40d015f43b5815""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,90,S109,1664534686000,1,"S109,S1481,S1155"
7994,"""63769e485c40d015f43b5816""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,86,S109,1664534686000,1,"S109,S1481,S1155"
7995,"""63769e485c40d015f43b5817""",124,21ac279cc149f9930523db9b2402d781dad0a2dd,task-4,src/Clock.java,88,S109,1664534686000,1,"S109,S1481,S1155"
7996,"""63769e4b5c40d015f43b581d""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,90,S109,1665351583000,1,"S109,S1481,S1155"
7997,"""63769e4b5c40d015f43b581e""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,25,S109,1665351583000,1,"S109,S1481,S1155"
7998,"""63769e4b5c40d015f43b581f""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,86,S109,1665351583000,1,"S109,S1481,S1155"
7999,"""63769e4b5c40d015f43b5820""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,20,S109,1665351583000,1,"S109,S1481,S1155"
8000,"""63769e4b5c40d015f43b5821""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,88,S109,1665351583000,1,"S109,S1481,S1155"
8001,"""63769e4b5c40d015f43b5822""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,37,S109,1665351583000,1,"S109,S1481,S1155"
8002,"""63769e4b5c40d015f43b5823""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,30,S109,1665351583000,1,"S109,S1481,S1155"
8003,"""63769e4c5c40d015f43b5824""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,56,S109,1665351583000,1,"S109,S1481,S1155"
8004,"""63769e4c5c40d015f43b5825""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Loops.java,5,S109,1665351583000,1,"S109,S1481,S1155"
8005,"""63769e4c5c40d015f43b5826""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,44,S109,1665351583000,1,"S109,S1481,S1155"
8006,"""63769e4c5c40d015f43b5827""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Loops.java,55,S109,1665351583000,1,"S109,S1481,S1155"
8007,"""63769e4c5c40d015f43b5828""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,72,S109,1665351583000,1,"S109,S1481,S1155"
8008,"""63769e4c5c40d015f43b5829""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Loops.java,8,S109,1665351583000,1,"S109,S1481,S1155"
8009,"""63769e4c5c40d015f43b582a""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Loops.java,10,S109,1665351583000,1,"S109,S1481,S1155"
8010,"""63769e4c5c40d015f43b582b""",124,b76463f771a37b0c86128720a8343a54dde79a74,task-4,src/Clock.java,64,S109,1665351583000,1,"S109,S1481,S1155"
8011,"""63769e4e5c40d015f43b5833""",95,9a0527e0b3beb689b3d440849344194a21548356,task-4,src/Loops.java,8,S109,1664274249000,1,"S109,S1481,S1155"
8012,"""63769e4f5c40d015f43b5834""",95,9a0527e0b3beb689b3d440849344194a21548356,task-4,src/Loops.java,6,S109,1664274249000,1,"S109,S1481,S1155"
8013,"""63769e515c40d015f43b583a""",95,c3c4944f0200864a8d3b9f8898977740e8b41a84,task-4,src/Loops.java,47,S109,1664365142000,1,"S109,S1481,S1155"
8014,"""63769e515c40d015f43b583b""",95,c3c4944f0200864a8d3b9f8898977740e8b41a84,task-4,src/Loops.java,49,S109,1664365142000,1,"S109,S1481,S1155"
8015,"""63769e515c40d015f43b583c""",95,c3c4944f0200864a8d3b9f8898977740e8b41a84,task-4,src/Loops.java,6,S109,1664365142000,1,"S109,S1481,S1155"
8016,"""63769e515c40d015f43b583d""",95,c3c4944f0200864a8d3b9f8898977740e8b41a84,task-4,src/Loops.java,8,S109,1664365142000,1,"S109,S1481,S1155"
8017,"""63769e525c40d015f43b5843""",95,ab8b888bb65e0967897c13416471ae542dee20f6,task-4,src/Loops.java,67,S109,1664367658000,1,"S109,S1481,S1155"
8018,"""63769e525c40d015f43b5844""",95,ab8b888bb65e0967897c13416471ae542dee20f6,task-4,src/Loops.java,69,S109,1664367658000,1,"S109,S1481,S1155"
8019,"""63769e535c40d015f43b5845""",95,ab8b888bb65e0967897c13416471ae542dee20f6,task-4,src/Loops.java,71,S109,1664367658000,1,"S109,S1481,S1155"
8020,"""63769e535c40d015f43b5846""",95,ab8b888bb65e0967897c13416471ae542dee20f6,task-4,src/Loops.java,6,S109,1664367658000,1,"S109,S1481,S1155"
8021,"""63769e535c40d015f43b5847""",95,ab8b888bb65e0967897c13416471ae542dee20f6,task-4,src/Loops.java,70,S109,1664367658000,1,"S109,S1481,S1155"
8022,"""63769e535c40d015f43b5848""",95,ab8b888bb65e0967897c13416471ae542dee20f6,task-4,src/Loops.java,48,S109,1664367658000,1,"S109,S1481,S1155"
8023,"""63769e535c40d015f43b5849""",95,ab8b888bb65e0967897c13416471ae542dee20f6,task-4,src/Loops.java,8,S109,1664367658000,1,"S109,S1481,S1155"
8024,"""63769e555c40d015f43b584f""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Clock.java,73,S109,1664378323000,1,"S109,S1481,S1155"
8025,"""63769e565c40d015f43b5850""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Clock.java,11,S109,1664378323000,1,"S109,S1481,S1155"
8026,"""63769e565c40d015f43b5851""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Clock.java,30,S109,1664378323000,1,"S109,S1481,S1155"
8027,"""63769e565c40d015f43b5852""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Loops.java,48,S109,1664378323000,1,"S109,S1481,S1155"
8028,"""63769e565c40d015f43b5853""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Clock.java,45,S109,1664378323000,1,"S109,S1481,S1155"
8029,"""63769e565c40d015f43b5854""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Clock.java,57,S109,1664378323000,1,"S109,S1481,S1155"
8030,"""63769e565c40d015f43b5855""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Clock.java,58,S109,1664378323000,1,"S109,S1481,S1155"
8031,"""63769e565c40d015f43b5856""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Loops.java,6,S109,1664378323000,1,"S109,S1481,S1155"
8032,"""63769e565c40d015f43b5857""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Loops.java,69,S109,1664378323000,1,"S109,S1481,S1155"
8033,"""63769e565c40d015f43b5858""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Loops.java,73,S109,1664378323000,1,"S109,S1481,S1155"
8034,"""63769e565c40d015f43b5859""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Loops.java,8,S109,1664378323000,1,"S109,S1481,S1155"
8035,"""63769e565c40d015f43b585a""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Loops.java,72,S109,1664378323000,1,"S109,S1481,S1155"
8036,"""63769e565c40d015f43b585b""",95,c2bf217f4fb7543298ee76862e599a007e0529e8,task-4,src/Loops.java,71,S109,1664378323000,1,"S109,S1481,S1155"
8037,"""63769e585c40d015f43b5861""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,31,S109,1664382376000,1,"S109,S1481,S1155"
8038,"""63769e585c40d015f43b5862""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,29,S109,1664382376000,1,"S109,S1481,S1155"
8039,"""63769e585c40d015f43b5863""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,96,S109,1664382376000,1,"S109,S1481,S1155"
8040,"""63769e585c40d015f43b5864""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,36,S109,1664382376000,1,"S109,S1481,S1155"
8041,"""63769e585c40d015f43b5865""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Loops.java,48,S109,1664382376000,1,"S109,S1481,S1155"
8042,"""63769e585c40d015f43b5866""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,102,S109,1664382376000,1,"S109,S1481,S1155"
8043,"""63769e585c40d015f43b5867""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,81,S109,1664382376000,1,"S109,S1481,S1155"
8044,"""63769e585c40d015f43b5868""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,11,S109,1664382376000,1,"S109,S1481,S1155"
8045,"""63769e585c40d015f43b5869""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,80,S109,1664382376000,1,"S109,S1481,S1155"
8046,"""63769e585c40d015f43b586a""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Loops.java,8,S109,1664382376000,1,"S109,S1481,S1155"
8047,"""63769e585c40d015f43b586b""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Loops.java,72,S109,1664382376000,1,"S109,S1481,S1155"
8048,"""63769e585c40d015f43b586c""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Loops.java,71,S109,1664382376000,1,"S109,S1481,S1155"
8049,"""63769e585c40d015f43b586d""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Loops.java,73,S109,1664382376000,1,"S109,S1481,S1155"
8050,"""63769e585c40d015f43b586e""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,68,S109,1664382376000,1,"S109,S1481,S1155"
8051,"""63769e585c40d015f43b586f""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Loops.java,6,S109,1664382376000,1,"S109,S1481,S1155"
8052,"""63769e585c40d015f43b5870""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Loops.java,69,S109,1664382376000,1,"S109,S1481,S1155"
8053,"""63769e585c40d015f43b5871""",95,6c3f70384a70e4a22f25f1c3ceeda13d4f5bcbde,task-4,src/Clock.java,54,S109,1664382376000,1,"S109,S1481,S1155"
8054,"""63769e5a5c40d015f43b5877""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,31,S109,1664382697000,1,"S109,S1481,S1155"
8055,"""63769e5a5c40d015f43b5878""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,29,S109,1664382697000,1,"S109,S1481,S1155"
8056,"""63769e5a5c40d015f43b5879""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,97,S109,1664382697000,1,"S109,S1481,S1155"
8057,"""63769e5a5c40d015f43b587a""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,82,S109,1664382697000,1,"S109,S1481,S1155"
8058,"""63769e5a5c40d015f43b587b""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,11,S109,1664382697000,1,"S109,S1481,S1155"
8059,"""63769e5a5c40d015f43b587c""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,81,S109,1664382697000,1,"S109,S1481,S1155"
8060,"""63769e5a5c40d015f43b587d""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,69,S109,1664382697000,1,"S109,S1481,S1155"
8061,"""63769e5a5c40d015f43b587e""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Loops.java,72,S109,1664382697000,1,"S109,S1481,S1155"
8062,"""63769e5a5c40d015f43b587f""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Loops.java,6,S109,1664382697000,1,"S109,S1481,S1155"
8063,"""63769e5a5c40d015f43b5880""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Loops.java,69,S109,1664382697000,1,"S109,S1481,S1155"
8064,"""63769e5a5c40d015f43b5881""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Loops.java,73,S109,1664382697000,1,"S109,S1481,S1155"
8065,"""63769e5a5c40d015f43b5882""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Loops.java,8,S109,1664382697000,1,"S109,S1481,S1155"
8066,"""63769e5a5c40d015f43b5883""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Loops.java,71,S109,1664382697000,1,"S109,S1481,S1155"
8067,"""63769e5a5c40d015f43b5884""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,55,S109,1664382697000,1,"S109,S1481,S1155"
8068,"""63769e5a5c40d015f43b5885""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,36,S109,1664382697000,1,"S109,S1481,S1155"
8069,"""63769e5a5c40d015f43b5886""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Clock.java,103,S109,1664382697000,1,"S109,S1481,S1155"
8070,"""63769e5a5c40d015f43b5887""",95,d3771c0e940544817563de0fd616ef79f2e6aca0,task-4,src/Loops.java,48,S109,1664382697000,1,"S109,S1481,S1155"
8071,"""63769e5f5c40d015f43b588f""",71,564fd03c97df981c47722774df7c879099e85625,task-4,1,False,False,1663923103000,0,"S109,S1481,S1155"
8072,"""63769e615c40d015f43b5895""",71,d1be74441ec865d9fcd0dda6ad3854d927e7a6c7,task-4,1,False,False,1663923286000,0,"S109,S1481,S1155"
8073,"""63769e645c40d015f43b589b""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,103,S109,1664374066000,1,"S109,S1481,S1155"
8074,"""63769e645c40d015f43b589c""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,105,S109,1664374066000,1,"S109,S1481,S1155"
8075,"""63769e645c40d015f43b589d""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,35,S109,1664374066000,1,"S109,S1481,S1155"
8076,"""63769e645c40d015f43b589e""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,27,S109,1664374066000,1,"S109,S1481,S1155"
8077,"""63769e645c40d015f43b589f""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,93,S109,1664374066000,1,"S109,S1481,S1155"
8078,"""63769e645c40d015f43b58a0""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,48,S109,1664374066000,1,"S109,S1481,S1155"
8079,"""63769e645c40d015f43b58a1""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,45,S109,1664374066000,1,"S109,S1481,S1155"
8080,"""63769e645c40d015f43b58a2""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,42,S109,1664374066000,1,"S109,S1481,S1155"
8081,"""63769e645c40d015f43b58a3""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,69,S109,1664374066000,1,"S109,S1481,S1155"
8082,"""63769e645c40d015f43b58a4""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Loops.java,9,S109,1664374066000,1,"S109,S1481,S1155"
8083,"""63769e645c40d015f43b58a5""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,19,S109,1664374066000,1,"S109,S1481,S1155"
8084,"""63769e645c40d015f43b58a6""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,87,S109,1664374066000,1,"S109,S1481,S1155"
8085,"""63769e645c40d015f43b58a7""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Clock.java,81,S109,1664374066000,1,"S109,S1481,S1155"
8086,"""63769e645c40d015f43b58a8""",71,a61060d3826c3335060c39801cf4713513720d83,task-4,src/Loops.java,8,S109,1664374066000,1,"S109,S1481,S1155"
8087,"""63769e675c40d015f43b58ae""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Loops.java,7,S109,1664444630000,1,"S109,S1481,S1155"
8088,"""63769e675c40d015f43b58af""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Loops.java,5,S109,1664444630000,1,"S109,S1481,S1155"
8089,"""63769e675c40d015f43b58b0""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Loops.java,6,S109,1664444630000,1,"S109,S1481,S1155"
8090,"""63769e675c40d015f43b58b1""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Loops.java,74,S109,1664444630000,1,"S109,S1481,S1155"
8091,"""63769e675c40d015f43b58b2""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,52,S109,1664444630000,1,"S109,S1481,S1155"
8092,"""63769e675c40d015f43b58b3""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,56,S109,1664444630000,1,"S109,S1481,S1155"
8093,"""63769e675c40d015f43b58b4""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Loops.java,78,S109,1664444630000,1,"S109,S1481,S1155"
8094,"""63769e675c40d015f43b58b5""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Loops.java,76,S109,1664444630000,1,"S109,S1481,S1155"
8095,"""63769e675c40d015f43b58b6""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Loops.java,80,S109,1664444630000,1,"S109,S1481,S1155"
8096,"""63769e675c40d015f43b58b7""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,91,S109,1664444630000,1,"S109,S1481,S1155"
8097,"""63769e675c40d015f43b58b8""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,29,S109,1664444630000,1,"S109,S1481,S1155"
8098,"""63769e675c40d015f43b58b9""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,97,S109,1664444630000,1,"S109,S1481,S1155"
8099,"""63769e675c40d015f43b58ba""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,85,S109,1664444630000,1,"S109,S1481,S1155"
8100,"""63769e675c40d015f43b58bb""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,19,S109,1664444630000,1,"S109,S1481,S1155"
8101,"""63769e675c40d015f43b58bc""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,109,S109,1664444630000,1,"S109,S1481,S1155"
8102,"""63769e675c40d015f43b58bd""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,48,S109,1664444630000,1,"S109,S1481,S1155"
8103,"""63769e675c40d015f43b58be""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,39,S109,1664444630000,1,"S109,S1481,S1155"
8104,"""63769e675c40d015f43b58bf""",71,9a414ab44a031ed6ef6565accd70ab4f450d23c8,task-4,src/Clock.java,107,S109,1664444630000,1,"S109,S1481,S1155"
8105,"""63769e6a5c40d015f43b58c5""",71,c426e37f66156d640c92b31ba4de7e4ded83c32b,task-4,src/Clock.java,109,S109,1664544218000,1,"S109,S1481,S1155"
8106,"""63769e6a5c40d015f43b58c6""",71,c426e37f66156d640c92b31ba4de7e4ded83c32b,task-4,src/Clock.java,39,S109,1664544218000,1,"S109,S1481,S1155"
8107,"""63769e6a5c40d015f43b58c7""",71,c426e37f66156d640c92b31ba4de7e4ded83c32b,task-4,src/Clock.java,107,S109,1664544218000,1,"S109,S1481,S1155"
8108,"""63769e6a5c40d015f43b58c8""",71,c426e37f66156d640c92b31ba4de7e4ded83c32b,task-4,src/Clock.java,29,S109,1664544218000,1,"S109,S1481,S1155"
8109,"""63769e6a5c40d015f43b58c9""",71,c426e37f66156d640c92b31ba4de7e4ded83c32b,task-4,src/Clock.java,97,S109,1664544218000,1,"S109,S1481,S1155"
8110,"""63769e6a5c40d015f43b58ca""",71,c426e37f66156d640c92b31ba4de7e4ded83c32b,task-4,src/Loops.java,5,S109,1664544218000,1,"S109,S1481,S1155"
8111,"""63769e6a5c40d015f43b58cb""",71,c426e37f66156d640c92b31ba4de7e4ded83c32b,task-4,src/Loops.java,7,S109,1664544218000,1,"S109,S1481,S1155"
8112,"""63769e6a5c40d015f43b58cc""",71,c426e37f66156d640c92b31ba4de7e4ded83c32b,task-4,src/Clock.java,91,S109,1664544218000,1,"S109,S1481,S1155"
8113,"""63769e6a5c40d015f43b58cd""",71,c426e37f66156d640c92b31ba4de7e4ded83c32b,task-4,src/Clock.java,85,S109,1664544218000,1,"S109,S1481,S1155"
